coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_c,teach_if,teach_of,handle_veterans,handle_rookies,handle_players,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,basecoach_value,positive_relation,negative_relation
481,"Wally","Bright","",41,"1970-4-2",80105,206,230,193,1,3,2,0,0,0,0,0,0,0,5,2,5,8,1,53,38,51,64,58,51,53,69,0,0,0,0,0,1,2,3,0,0,57,0,0,0,0,1,-1,-1,-1,1,0,1,3,1,1,-1,-1,-1,0,0,0,-1,1,0,1,0,-1,-1,-4,0,0,3,-2,-4,3,-3,-1,4,-1,-1,5,8,5,2,2,2,2,-5,60,43,54,5,0,55,1,0
482,"Bobby","Lane","",42,"1969-11-7",37960,206,200,194,5,2,5,0,0,0,0,0,0,0,7,4,12,1,2,65,11,12,17,44,43,69,68,0,0,0,0,0,0,4,3,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,2,-2,4,0,3,-1,0,6,8,5,1,4,-4,0,1,39,23,64,5,0,28,1,0
483,"Mark","Snow","",38,"1973-11-26",55178,206,230,188,4,0,4,0,0,0,0,0,0,0,7,6,3,5,0,26,53,11,53,12,47,47,52,0,0,0,0,0,0,2,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,4,0,0,3,1,2,0,7,7,4,2,-7,0,-1,-1,38,52,32,6,0,28,1,3
484,"Chris","Turnmire","",39,"1973-2-18",41750,206,230,194,2,6,3,0,0,0,0,0,0,0,12,10,15,14,0,41,51,42,47,79,66,48,69,0,0,0,0,0,1,2,3,3,0,42,0,0,0,0,-1,1,-1,1,-1,-1,0,3,-1,-1,-1,-1,1,0,0,0,1,1,1,1,-1,-1,1,-3,0,0,0,-2,2,5,-3,-2,3,-2,-1,6,6,5,3,6,-6,1,1,68,54,46,13,0,55,0,1
485,"Miguel","Noriega","",39,"1972-5-2",55196,206,205,179,10,4,14,0,0,0,0,0,0,0,10,10,16,15,1,37,35,55,49,71,47,36,55,0,0,0,0,0,0,2,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-2,-2,0,-3,3,2,0,5,8,5,2,0,2,2,4,64,38,39,12,0,51,4,1
486,"Ki-hyeon","Lee","",36,"1975-4-23",82823,177,230,191,10,0,14,0,0,0,0,0,0,0,13,20,8,20,2,56,41,63,65,63,80,52,32,0,0,0,0,0,0,3,3,2,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,-1,-4,5,3,3,0,0,5,9,5,1,-7,-5,-2,-4,64,44,56,16,0,59,0,1
487,"Justin","Negley","",37,"1974-7-29",35278,206,210,187,1,0,2,0,0,0,0,0,0,0,1,3,0,4,4,47,45,49,52,48,60,41,53,0,0,0,0,0,1,2,2,3,0,65,0,0,0,0,0,-1,-1,0,0,-1,1,3,1,1,-1,1,1,-1,0,-1,1,-1,1,1,0,0,-1,-3,0,0,-4,1,-3,-4,-3,-3,3,2,-1,5,8,5,2,1,5,3,4,58,47,48,2,0,53,3,0
488,"Matt","Courtemanche","",38,"1973-11-21",41464,206,200,180,5,1,5,0,0,0,0,0,0,0,8,3,10,8,2,79,22,22,23,39,47,49,79,0,0,0,0,0,0,3,3,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,6,-1,3,6,3,2,0,6,7,4,3,1,4,9,0,45,31,74,7,0,34,0,4
489,"Clark","Dittmer","",39,"1972-6-24",73718,206,190,184,4,2,4,0,0,0,0,0,0,0,8,3,8,1,1,31,58,9,26,15,63,35,59,0,0,0,0,0,0,1,3,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,-2,3,2,0,6,7,5,2,6,6,0,-1,39,57,36,5,0,26,4,0
490,"Jose","Campos","",35,"1976-10-29",11895,206,205,176,2,4,3,0,0,0,0,0,0,0,8,1,14,6,1,52,33,66,68,42,42,72,48,0,0,0,0,0,3,2,3,1,0,43,0,0,0,0,2,1,3,3,3,2,-1,2,1,2,3,3,3,3,1,0,0,1,2,1,2,-1,0,-3,0,0,-2,-9,-5,-1,-5,2,2,0,-1,7,7,4,2,-4,3,-4,4,68,38,53,6,0,55,1,4
491,"Carlos","Peralta","",39,"1972-4-24",44759,206,185,182,10,6,14,0,0,0,0,0,0,0,6,19,6,20,1,38,28,70,48,62,49,53,59,0,0,0,0,0,0,1,3,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,0,-5,5,0,1,0,0,7,8,4,1,1,7,2,-1,68,34,42,14,0,57,4,0
492,"Jordan","Gibson","",41,"1971-1-23",58347,206,210,198,10,6,14,0,0,0,0,0,0,0,20,9,15,13,2,39,38,55,61,75,52,42,37,0,0,0,0,0,1,2,1,3,0,40,0,0,0,0,-1,-1,1,1,0,0,0,4,-1,-1,1,-1,1,0,-1,1,-1,1,-1,0,0,0,-1,-3,0,0,-4,0,4,-2,2,-7,0,0,0,8,8,4,0,-5,-1,0,-3,67,39,40,15,0,53,1,3
493,"Mike","Minichiello","",37,"1975-1-18",23505,206,195,182,1,4,2,0,0,0,0,0,0,0,7,8,9,5,2,42,51,59,48,55,56,56,59,0,0,0,0,0,1,2,1,1,0,42,0,0,0,0,0,1,0,0,-1,1,0,3,-1,1,0,0,-1,1,1,1,1,1,1,1,-1,0,0,-3,0,0,-10,5,3,-4,2,2,1,0,0,6,7,5,2,2,1,4,2,67,53,46,7,0,56,3,4
494,"Nick","Wheeler","",38,"1973-5-25",73025,206,210,195,5,3,5,0,0,0,0,0,0,0,10,1,7,0,2,76,32,24,26,33,59,61,77,0,0,0,0,0,1,2,3,3,0,32,0,0,0,0,0,-1,0,1,1,0,0,3,-1,-1,-1,0,-1,0,0,1,0,1,0,-1,-1,-1,-1,-3,0,0,4,3,2,-3,2,6,4,1,0,7,8,3,2,-7,3,5,-1,48,40,73,4,0,36,3,1
495,"Tyler","Bradford","",35,"1976-4-29",13217,206,215,185,4,0,4,0,0,0,0,0,0,0,1,3,0,1,0,16,61,13,13,25,58,58,33,0,0,0,0,0,0,3,2,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-1,-8,2,-4,4,0,0,6,7,4,3,-2,-6,2,4,37,58,24,1,0,28,0,1
496,"Rich","Mohr","",43,"1968-10-12",20315,206,225,195,2,6,3,0,0,0,0,0,0,0,8,7,8,6,1,40,36,54,47,66,59,45,55,0,0,0,0,0,1,3,0,0,0,48,0,0,0,0,1,0,0,0,0,1,1,2,-1,-1,-1,0,1,1,-1,0,0,1,-1,0,-1,1,-1,-3,0,0,4,4,-1,1,-4,0,2,-2,-1,5,10,3,2,-8,2,-5,-5,66,40,43,7,0,54,1,2
497,"Nick","Johnson","",44,"1967-11-13",13974,206,195,191,10,11,14,0,0,0,0,0,0,0,18,20,22,19,1,26,38,70,76,67,72,42,60,0,0,0,0,0,0,1,3,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,-1,2,2,-2,0,5,8,4,3,-1,7,-1,-7,81,43,34,19,0,65,0,4
498,"Chris","Keevil","",42,"1969-12-13",13181,206,200,185,10,3,14,0,0,0,0,0,0,0,17,5,13,4,2,35,39,60,49,63,63,33,69,0,0,0,0,0,0,2,1,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,-6,3,-3,-7,2,0,-1,6,9,4,1,-4,9,4,6,59,43,40,10,0,57,4,1
499,"Fernando","Maldonado","",39,"1972-3-15",95477,210,210,197,1,2,2,69,0,0,75000,3,0,0,0,8,7,7,4,49,55,46,64,59,64,70,50,0,0,0,0,0,1,2,3,3,0,55,0,0,0,0,0,0,0,-1,1,1,-1,2,-1,1,1,-1,1,1,1,-1,-1,1,-1,-1,0,0,1,-4,0,0,-2,-4,4,-4,4,7,0,0,0,4,8,4,4,-3,6,-4,6,62,57,52,5,0,57,4,3
500,"Ray","McCormick","",35,"1976-11-24",62791,206,220,191,5,0,5,69,0,0,60000,2,0,0,6,7,6,4,2,45,21,29,18,12,39,55,56,0,0,0,0,0,1,2,3,0,0,23,0,0,0,0,0,1,1,0,1,1,0,2,1,-1,0,-1,0,-1,1,-1,0,-1,0,1,-1,-1,-1,-3,0,0,1,-1,3,3,2,0,3,0,0,7,7,4,2,3,4,-4,1,36,28,46,6,0,28,2,1
501,"Danny","Loredo","",39,"1972-5-18",56146,206,230,198,4,6,4,69,0,0,65000,2,0,0,2,7,0,4,2,20,61,5,22,20,66,74,46,0,0,0,0,0,0,2,3,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,9,0,-5,0,-1,1,1,0,5,9,6,0,1,0,-3,3,50,61,31,4,0,31,3,0
502,"Jeff","Mastro","",35,"1976-11-2",4074,206,215,191,1,0,2,70,0,0,65000,3,0,0,13,10,17,15,3,36,63,53,46,71,71,65,46,0,0,0,0,0,4,2,0,3,0,54,0,0,0,0,3,1,-2,-3,3,-3,-1,-1,3,2,-3,3,-1,-3,1,-1,-3,-2,3,-3,-2,1,2,2,0,0,-3,3,4,-1,0,-4,2,-2,0,7,8,4,1,1,3,5,-3,61,62,42,13,0,55,0,1
503,"Ian","Penny","",38,"1973-9-27",14625,206,200,178,5,6,5,70,0,0,55000,2,0,0,11,5,12,5,4,52,28,19,24,8,65,62,72,0,0,0,0,0,0,2,2,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-2,5,-3,-3,1,1,-1,5,8,5,2,3,-4,-2,5,49,38,56,8,0,26,0,4
504,"Steve","Britt","",38,"1974-1-6",30466,206,205,177,4,0,4,70,0,0,50000,2,0,0,6,9,4,6,3,18,62,12,18,19,52,33,63,0,0,0,0,0,0,2,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,-5,6,-1,0,1,0,6,7,4,3,-1,6,-4,3,35,59,26,6,0,21,3,1
505,"Ryan","Petite","",40,"1971-7-2",65079,206,225,189,1,2,2,71,0,0,85000,3,0,0,5,5,11,6,2,65,49,58,50,48,61,52,50,0,0,0,0,0,1,2,2,3,0,53,0,0,0,0,-1,1,1,-1,1,-1,-1,2,1,1,-1,1,-1,0,-1,0,1,-1,-1,-1,-1,1,-1,-4,0,0,3,2,1,4,4,-3,2,1,0,5,8,4,3,-5,-3,-3,-1,60,50,62,6,0,51,0,1
506,"Aaron","Johnson","",37,"1974-7-2",37817,206,210,197,5,5,5,71,0,0,60000,2,0,0,10,14,8,19,1,87,8,17,18,17,49,94,48,0,0,0,0,0,0,2,1,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,0,6,0,5,2,1,0,7,8,3,2,6,1,3,-5,53,22,81,14,0,29,2,3
507,"Alex","Padilla","",37,"1974-12-10",43895,145,200,192,4,1,4,71,0,0,45000,2,0,0,7,7,13,2,2,17,55,24,15,11,68,47,65,0,0,0,0,0,0,3,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,1,3,3,5,-1,0,5,9,3,3,2,-6,-4,0,38,56,28,6,0,26,4,3
508,"Keith","Vinson","",43,"1968-6-26",18952,206,185,179,1,6,2,72,0,0,65000,3,0,0,10,2,10,6,2,50,55,76,54,49,61,70,43,0,0,0,0,0,1,2,2,3,0,60,0,0,0,0,0,1,1,0,1,-1,0,3,-1,-1,0,0,1,1,1,0,-1,0,1,-1,0,-1,1,-3,0,0,10,1,-2,-3,-3,-2,2,2,-1,5,7,6,2,-4,0,1,3,74,56,52,7,0,57,1,0
509,"Kevin","Hicks","",38,"1973-4-26",77297,206,200,182,5,7,5,72,0,0,55000,2,0,0,12,7,15,1,2,90,21,14,36,22,53,54,70,0,0,0,0,0,0,3,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,4,4,-1,4,5,1,0,5,9,3,3,-6,2,7,-2,56,31,82,8,0,29,2,4
510,"Steve","Taccetta","",40,"1971-4-27",24572,206,215,189,4,8,4,72,0,0,55000,2,0,0,6,4,3,3,2,19,73,15,28,8,54,76,53,0,0,0,0,0,0,2,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-5,-1,-2,-5,-3,2,2,-1,4,9,4,3,3,2,-8,1,60,70,30,4,0,24,1,4
511,"Bill","Leija","",35,"1976-3-15",17469,206,220,188,1,4,2,78,0,0,60000,3,0,0,8,7,11,3,3,31,47,33,37,42,54,36,44,0,0,0,0,0,5,0,3,2,0,53,0,0,0,0,1,1,3,3,3,-3,-3,-2,3,-1,-1,0,0,-1,1,3,1,3,2,3,3,3,3,0,0,0,5,-3,3,-2,6,-3,4,-1,0,6,7,5,2,3,-6,6,0,58,46,34,6,0,44,2,3
512,"Oscar","Jarrett","",41,"1970-10-31",29229,206,210,178,5,9,5,78,0,0,50000,2,0,0,4,5,10,2,2,65,20,5,52,20,63,63,41,0,0,0,0,0,0,2,2,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,-1,0,-1,0,4,-1,0,6,8,3,3,2,0,1,-3,62,29,63,4,0,29,1,2
513,"Matt","Bratton","",43,"1968-3-14",21456,206,195,186,4,12,4,78,0,0,65000,2,0,0,4,11,10,7,2,20,53,24,6,11,55,67,38,0,0,0,0,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,1,-7,1,5,1,0,0,8,7,4,1,2,3,-1,-5,65,53,28,7,0,24,3,0
514,"Paul","Kerwick","",44,"1967-6-6",55211,206,210,179,1,4,2,73,0,0,65000,3,0,0,7,8,5,13,3,41,42,58,67,65,39,62,57,0,0,0,0,0,3,1,0,0,0,39,0,0,0,0,3,0,1,2,3,2,0,0,-1,1,3,3,2,3,1,2,1,0,0,0,1,-1,1,-3,0,0,2,4,0,2,-2,8,1,2,0,6,8,5,1,-1,0,-6,3,69,45,44,9,0,56,1,3
515,"Sean","Berenson","",43,"1968-3-11",92376,206,190,186,5,8,5,73,0,0,55000,2,0,0,2,6,10,4,4,67,26,27,26,0,62,69,70,0,0,0,0,0,0,0,2,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-7,0,2,-5,3,2,-2,-1,4,7,7,2,-2,6,2,3,62,36,67,4,0,29,1,4
516,"Matt","Hickenbottom","",42,"1969-9-22",27786,206,190,183,4,2,4,73,0,0,55000,2,0,0,3,3,2,0,2,17,83,21,11,20,51,69,65,0,0,0,0,0,0,2,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,-4,1,-6,-5,0,0,-1,7,6,4,3,5,4,-1,-2,40,78,28,2,0,27,0,1
517,"Edwin","Gutierrez","",42,"1969-6-25",41955,206,205,196,1,5,2,74,0,0,75000,3,0,0,12,1,18,0,2,56,57,55,55,59,56,70,69,0,0,0,0,0,1,0,2,1,0,54,0,0,0,0,1,1,0,0,-1,0,-1,3,-1,1,1,0,1,0,0,1,-1,-1,0,0,0,0,-1,-3,0,0,-4,-4,5,4,1,-3,2,0,0,6,8,3,3,-4,-5,-5,-1,73,59,58,6,0,56,1,3
518,"Andres","Coronel","",42,"1969-11-17",10666,206,200,182,5,2,5,74,0,0,40000,2,0,0,5,12,9,15,0,68,34,23,7,8,70,68,50,0,0,0,0,0,0,1,2,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-5,5,-2,-4,0,3,0,-1,7,8,4,1,-6,4,-3,-1,40,41,67,10,0,26,1,3
519,"Mike","Thompson","",39,"1973-1-27",75434,206,220,193,4,3,4,74,0,0,55000,2,0,0,3,6,3,0,1,35,63,66,41,47,50,46,61,0,0,0,0,0,5,2,3,1,0,30,0,0,0,0,1,2,3,3,2,-2,-1,-2,3,0,1,0,0,1,3,2,1,3,3,3,2,3,3,1,0,0,-3,-5,-5,-6,1,-1,1,0,0,5,8,6,1,-2,9,-5,4,55,60,39,3,0,42,4,1
520,"Jose","Arroyo","",41,"1970-5-8",71432,56,200,187,1,8,2,75,0,0,80000,3,0,0,10,4,15,9,0,32,43,61,62,48,55,64,35,0,0,0,0,0,2,2,3,3,0,43,0,0,0,0,-3,2,3,2,4,1,-1,-2,3,-2,-3,-1,-2,-2,-1,-4,0,0,-1,1,-1,3,1,1,0,0,3,2,-1,4,0,1,3,0,0,7,7,4,2,-1,-1,-2,-7,75,45,37,9,0,52,1,4
521,"Lee","Nollie","",40,"1971-6-28",75707,206,215,184,5,4,5,75,0,0,50000,2,0,0,4,12,0,10,2,68,48,7,15,7,56,64,60,0,0,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,8,6,-3,0,2,1,-1,5,10,3,2,-6,5,-2,5,48,51,66,7,0,22,2,4
522,"Dave","Redden","",44,"1968-2-17",80680,36,215,187,4,4,4,75,0,0,60000,2,0,0,11,3,9,2,3,39,69,40,38,47,52,52,50,0,0,0,0,0,1,0,3,3,0,38,0,0,0,0,1,1,-1,-1,-1,-1,-1,2,-1,1,0,0,0,-1,1,-1,-1,1,0,0,-1,1,-1,-3,0,0,-3,-1,3,-2,0,-4,3,0,0,5,9,4,2,-7,0,0,-6,63,65,42,6,0,39,4,1
523,"Jesus","Olvera","",41,"1970-11-21",56318,206,195,189,1,10,2,0,0,0,0,0,0,0,2,12,0,6,0,84,46,45,50,60,38,51,44,0,0,0,0,0,1,1,3,3,0,36,0,0,0,0,0,0,-1,1,0,-1,0,2,1,1,0,-1,0,1,-1,1,1,0,0,-1,0,0,-1,-3,0,0,5,6,0,7,4,-5,4,1,0,5,9,3,3,-1,8,-9,0,79,46,74,5,0,46,1,4
524,"Brent","Brawner","",35,"1976-3-27",49583,206,200,191,5,0,5,0,0,0,0,0,0,0,4,9,3,16,1,82,15,17,24,6,61,52,72,0,0,0,0,0,0,2,2,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,2,1,0,-5,2,-1,0,6,8,3,3,-3,-5,1,-8,39,27,77,9,0,27,2,1
525,"Alex","Lopez","",42,"1969-8-31",86285,206,195,175,4,4,4,0,0,0,0,0,0,0,13,3,14,2,4,13,51,3,17,29,66,75,41,0,0,0,0,0,0,1,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,4,-7,1,4,2,1,0,5,8,5,2,-3,4,0,7,44,53,25,7,0,26,3,4
526,"Kevin","Brown","",44,"1968-2-5",94230,206,190,186,1,11,2,77,0,0,70000,3,0,0,1,6,5,9,2,42,57,65,45,52,70,50,69,0,0,0,0,0,1,2,3,1,0,55,0,0,0,0,1,0,0,1,0,1,-1,3,1,0,-1,1,1,-1,-1,1,1,0,-1,0,0,-1,1,-3,0,0,-3,2,-4,-6,4,8,5,0,0,5,10,3,2,1,-8,7,-1,81,59,47,5,0,51,1,0
527,"Josh","Cameron","",41,"1971-2-10",69855,206,210,199,5,2,5,77,0,0,55000,2,0,0,8,8,7,1,4,74,0,25,19,29,78,83,65,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,2,2,2,1,-1,0,6,8,5,1,2,8,3,8,42,19,74,6,0,32,2,3
528,"Cory","Yepiz","",39,"1972-9-11",86127,206,220,189,4,5,4,77,0,0,55000,2,0,0,13,7,6,6,1,21,75,26,16,33,84,68,60,0,0,0,0,0,0,2,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-6,-2,-7,4,5,1,-2,0,7,7,3,3,-4,-1,4,9,55,74,33,9,0,31,1,3
529,"Jesus","Padilla","",36,"1975-11-20",55211,206,220,194,1,2,2,0,0,0,0,0,0,0,4,6,8,9,3,43,32,34,57,40,66,60,50,0,0,0,0,0,1,2,1,3,0,65,0,0,0,0,1,0,0,-1,0,0,0,3,1,0,-1,1,-1,1,-1,0,-1,1,0,-1,-1,1,1,-3,0,0,-8,-5,5,-1,2,4,2,1,0,7,6,5,2,1,-2,6,5,54,39,47,7,0,49,3,2
530,"Chad","Rader","",40,"1971-8-25",52725,206,215,184,5,7,5,0,0,0,0,0,0,0,5,3,7,4,2,43,14,39,16,9,59,62,65,0,0,0,0,0,0,4,3,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-4,1,4,-4,5,0,0,6,7,4,3,0,5,-9,5,49,26,48,4,0,29,4,1
531,"Chris","Singer","",39,"1972-8-15",41955,206,215,187,4,2,4,0,0,0,0,0,0,0,1,9,5,9,2,31,61,36,38,29,67,45,63,0,0,0,0,0,1,1,2,2,0,58,0,0,0,0,-1,1,0,0,-1,-1,0,2,0,1,-1,1,0,-1,1,1,0,1,1,-1,-1,1,1,-4,0,0,5,-7,5,-1,1,2,1,0,0,4,7,7,2,-6,-2,3,0,51,60,38,6,0,43,0,2
532,"Vic","Ruiz","",38,"1973-6-12",13776,206,190,184,2,2,3,0,0,0,0,0,0,0,9,3,5,0,1,40,38,70,56,65,55,56,55,0,0,0,0,0,3,2,3,0,0,49,0,0,0,0,2,1,2,2,2,2,0,1,1,2,3,4,2,3,0,1,0,1,0,2,2,0,-1,-3,0,0,0,10,-1,3,-5,-1,2,-1,-1,5,7,5,3,-5,-1,4,-1,60,42,44,4,0,57,1,4
533,"Ben","McGeary","",42,"1970-1-25",63645,206,215,196,10,3,14,0,0,0,0,0,0,0,17,13,15,17,3,33,25,62,50,48,53,43,50,0,0,0,0,0,0,2,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,-5,3,1,3,1,0,8,9,3,0,-4,6,1,7,53,31,37,16,0,52,1,2
534,"Darrell","Newby","",36,"1975-5-15",73362,206,195,185,10,0,14,0,0,0,0,0,0,0,3,5,8,5,3,26,33,41,51,44,28,50,60,0,0,0,0,0,0,2,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,2,-1,-1,-4,4,0,0,8,7,5,0,9,0,-2,-1,48,36,31,5,0,46,2,3
535,"David","Franklin","",40,"1971-8-12",59429,206,200,184,1,0,2,0,0,0,0,0,0,0,2,7,0,13,3,39,61,58,63,61,70,73,30,0,0,0,0,0,3,1,3,2,0,42,0,0,0,0,3,-1,3,3,3,2,1,1,-1,2,3,3,3,3,2,0,1,-1,1,1,2,-2,0,-5,0,0,-5,-3,-1,-3,-4,-7,3,1,-1,5,10,3,2,-2,-4,5,5,61,60,44,7,0,54,0,2
536,"Mike","Prange","",44,"1967-9-7",3700,206,220,184,5,9,5,0,0,0,0,0,0,0,7,3,5,6,3,82,35,15,21,10,78,58,38,0,0,0,0,0,0,4,3,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-3,0,1,6,1,5,0,0,5,8,5,2,-4,-3,-2,7,62,41,76,6,0,27,1,4
537,"Tony","Flores","",40,"1971-9-7",41984,56,210,186,4,2,4,0,0,0,0,0,0,0,11,12,6,8,3,18,79,1,18,4,78,60,76,0,0,0,0,0,0,2,3,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,-6,-1,0,2,1,0,6,7,5,2,3,6,-3,4,38,77,31,10,0,25,4,3
538,"Jeremy","Coakley","",43,"1968-7-15",15159,206,205,191,2,6,3,0,0,0,0,0,0,0,14,1,17,2,1,39,32,66,74,60,64,51,68,0,0,0,0,0,3,0,3,3,0,53,0,0,0,0,3,1,1,3,1,1,-1,0,0,2,3,3,2,4,1,2,0,1,1,2,1,-2,0,-3,0,0,-10,1,0,3,-3,4,3,0,-1,6,9,3,2,1,-4,-3,-4,71,39,45,7,0,59,0,3
539,"Ron","Crawford","",43,"1968-11-23",16527,206,215,187,10,7,14,0,0,0,0,0,0,0,6,11,11,14,2,41,29,54,43,38,74,38,37,0,0,0,0,0,0,1,1,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,5,5,5,-3,0,5,-1,-1,7,7,3,3,6,5,2,-2,59,34,43,10,0,47,1,2
540,"Isaiah","Sanders","",43,"1968-10-18",28693,206,185,186,10,12,14,0,0,0,0,0,0,0,19,12,13,17,3,34,44,62,48,53,56,62,67,0,0,0,0,0,0,1,3,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-2,1,3,0,2,0,0,7,6,4,3,-7,-4,-1,-3,86,48,41,16,0,56,1,4
541,"Aroga","Shashikanth","",36,"1976-2-14",33163,90,225,185,1,3,2,0,0,0,0,0,0,0,5,7,0,12,2,49,61,57,55,63,75,51,54,0,0,0,0,0,1,3,0,2,0,29,0,0,0,0,-1,0,-1,1,1,0,-1,3,1,1,1,0,-1,0,0,0,0,1,-1,1,-1,0,0,-5,0,0,-4,-1,2,2,-2,-3,2,0,0,5,7,4,4,-3,4,3,3,60,61,52,7,0,49,3,2
