player_id,team_id,league_id,position,role,batting_ratings_overall_contact,batting_ratings_overall_gap,batting_ratings_overall_eye,batting_ratings_overall_strikeouts,batting_ratings_overall_hp,batting_ratings_overall_power,batting_ratings_overall_babip,batting_ratings_vsr_contact,batting_ratings_vsr_gap,batting_ratings_vsr_eye,batting_ratings_vsr_strikeouts,batting_ratings_vsr_hp,batting_ratings_vsr_power,batting_ratings_vsr_babip,batting_ratings_vsl_contact,batting_ratings_vsl_gap,batting_ratings_vsl_eye,batting_ratings_vsl_strikeouts,batting_ratings_vsl_hp,batting_ratings_vsl_power,batting_ratings_vsl_babip,batting_ratings_talent_contact,batting_ratings_talent_gap,batting_ratings_talent_eye,batting_ratings_talent_strikeouts,batting_ratings_talent_hp,batting_ratings_talent_power,batting_ratings_talent_babip,batting_ratings_misc_bunt,batting_ratings_misc_bunt_for_hit,batting_ratings_misc_gb_hitter_type,batting_ratings_misc_fb_hitter_type
5400,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,110,49,37,0,0
5401,0,0,7,0,19,38,54,38,4,31,39,19,42,58,38,4,32,39,19,28,42,36,4,27,38,19,38,54,38,3,31,118,8,6,1,0
5402,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,31,46,37,0,1
5403,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,2,31,71,43,16,0,0
5404,0,0,3,0,19,38,53,37,4,31,39,19,42,49,38,4,31,39,18,27,62,33,4,30,38,19,38,53,37,2,31,100,10,17,0,2
5405,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,0,31,49,51,42,1,0
5406,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,57,99,1,2
5407,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,18,51,91,0,1
5408,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,17,22,22,4,28,29,6,20,28,22,4,31,27,57,31,0,1
5409,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,10,60,6,0,1
5410,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,1,59,59,0,1
5411,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,67,51,48,0,0
5412,0,0,5,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,5,31,92,10,58,0,2
5413,0,0,3,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,2,31,57,9,15,1,2
5414,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,22,41,77,2,2
5415,0,0,5,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,10,31,81,6,119,0,2
5416,0,0,9,0,19,38,54,38,4,31,39,20,42,58,38,4,32,40,18,28,45,36,4,28,37,19,38,54,38,4,31,44,10,88,0,0
5417,0,0,4,0,19,36,53,38,4,31,39,19,35,49,38,4,31,39,20,42,62,40,4,33,39,19,36,53,38,7,31,111,6,91,0,0
5418,0,0,8,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,44,6,20,2,2
5419,0,0,9,0,19,36,53,37,4,31,39,19,35,55,38,4,32,39,18,41,45,33,4,27,38,19,36,53,37,7,31,119,9,29,0,0
5420,0,0,7,0,19,36,53,37,4,31,39,19,34,49,37,4,30,39,20,45,66,39,4,34,39,19,36,53,37,4,31,99,6,17,1,0
5421,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,29,41,37,1,0
5422,0,0,8,0,19,38,54,37,4,31,39,19,41,58,38,4,31,39,18,29,42,33,4,30,38,19,38,54,37,5,31,104,10,27,0,1
5423,0,0,9,0,19,36,54,37,4,31,39,19,35,58,38,4,32,39,18,41,42,33,4,27,38,19,36,54,37,1,31,136,9,107,0,2
5424,0,0,6,0,19,36,53,37,4,31,39,19,41,55,37,4,32,39,19,28,45,36,4,27,39,19,36,53,37,2,31,90,10,6,0,0
5425,0,0,4,0,19,38,54,38,4,31,39,19,42,58,38,4,30,39,19,27,42,36,4,35,39,19,38,54,38,3,31,87,8,96,0,2
5426,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,40,56,99,1,1
5427,0,0,3,0,19,38,54,38,4,31,39,20,41,56,38,4,32,40,18,29,46,36,4,29,37,19,38,54,38,13,31,99,8,22,1,1
5428,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,52,55,26,0,1
5429,0,0,8,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,7,31,115,9,114,2,2
5430,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,133,42,20,0,0
5431,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,31,53,45,2,2
5432,0,0,3,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,49,7,104,0,0
5433,0,0,8,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,7,31,115,10,63,2,1
5434,0,0,8,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,41,10,90,0,0
5435,0,0,1,12,6,20,27,22,4,31,31,6,20,28,22,4,30,31,7,20,21,22,4,34,29,6,20,27,22,3,31,60,44,105,0,0
5436,0,0,9,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,3,31,118,10,12,0,0
5437,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,3,31,75,59,55,0,1
5438,0,0,5,0,19,38,54,38,4,31,39,20,41,56,38,4,32,40,18,29,46,36,4,29,37,19,38,54,38,2,31,86,7,109,1,1
5439,0,0,7,0,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,17,22,22,4,28,29,6,20,28,22,4,31,60,60,38,1,0
5440,0,0,9,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,1,31,101,9,63,0,0
5441,0,0,3,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,2,31,122,10,12,0,1
5442,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,6,31,27,43,76,0,1
5443,0,0,7,0,19,38,54,38,4,31,39,20,42,58,38,4,32,40,18,28,45,36,4,28,37,19,38,54,38,6,31,129,9,42,1,0
5444,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,31,47,38,0,0
5445,26,100,1,12,6,22,22,15,4,34,87,6,22,22,15,4,34,87,6,22,22,15,4,34,87,6,22,22,15,2,34,70,11,108,0,1
5446,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,31,44,61,0,0
5447,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,27,41,12,2,2
5448,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,10,31,92,10,72,0,1
5449,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,2,31,104,46,50,2,1
5450,0,0,5,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,67,8,50,1,0
5451,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,38,47,96,0,2
5452,0,0,5,0,19,36,53,38,4,31,39,19,31,49,38,4,32,39,19,52,66,40,4,27,40,19,36,53,38,3,31,110,7,30,1,1
5453,0,0,3,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,6,31,147,9,115,0,0
5454,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,41,9,48,1,1
5455,0,0,3,0,19,36,52,37,4,31,40,20,38,52,38,4,32,40,18,31,53,33,4,27,38,19,36,52,37,2,31,112,6,62,0,2
5456,0,0,3,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,96,10,11,0,2
5457,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,6,31,49,42,85,0,0
5458,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,18,22,22,4,29,29,6,20,28,22,4,31,20,42,112,0,2
5459,0,0,1,12,6,20,27,22,4,31,31,6,20,26,22,4,31,31,5,19,32,21,4,30,31,6,20,27,22,2,31,30,56,37,1,0
5460,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,2,31,124,55,65,0,0
5461,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,7,31,26,50,35,0,2
5462,0,0,8,0,19,36,53,37,4,31,38,19,31,49,37,4,30,38,19,52,62,38,4,35,39,19,36,53,37,2,31,108,9,44,0,2
5463,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,27,58,116,2,1
5464,0,0,6,0,19,38,53,37,4,31,38,19,34,49,36,4,32,38,19,54,66,41,4,27,39,19,38,53,37,2,31,115,9,86,1,0
5465,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,17,22,22,4,28,29,6,20,28,22,4,31,52,43,12,2,0
5466,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,18,58,83,0,2
5467,0,0,5,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,8,31,116,6,42,1,1
5468,0,0,7,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,4,31,32,6,23,1,0
5469,0,0,1,12,7,20,27,22,4,31,30,7,21,25,22,4,31,30,5,17,35,21,4,31,31,7,20,27,22,1,31,77,52,14,1,2
5470,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,1,31,23,55,52,0,0
5471,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,17,22,22,4,28,29,6,20,28,22,4,31,133,58,111,1,1
5472,0,0,4,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,2,31,80,6,52,0,0
5473,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,18,22,22,4,29,29,6,20,28,22,4,31,14,52,114,0,2
5474,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,7,31,117,7,81,1,2
5475,0,0,7,0,19,38,54,37,4,32,40,20,42,56,38,4,32,40,18,27,45,33,4,31,38,19,38,54,37,1,32,116,8,44,0,2
5476,0,0,1,12,6,20,27,22,4,31,32,6,21,25,22,4,30,32,5,17,35,21,4,35,30,6,20,27,22,2,31,79,54,45,2,0
5477,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,2,31,57,47,119,1,0
5478,0,0,6,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,7,31,21,7,37,0,1
5479,0,0,5,0,19,38,53,37,4,31,39,19,42,56,38,4,32,39,18,27,42,33,4,27,38,19,38,53,37,3,31,67,9,31,1,0
5480,0,0,4,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,4,31,27,9,106,1,0
5481,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,31,52,69,0,2
5482,0,0,2,0,19,36,53,37,4,31,39,19,35,49,36,4,32,39,19,41,63,40,4,29,39,19,36,53,37,3,31,98,6,98,0,0
5483,0,0,2,0,19,38,54,38,4,31,39,20,42,58,38,4,32,40,18,28,45,36,4,28,37,19,38,54,38,4,31,90,10,38,2,0
5484,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,31,43,39,2,0
5485,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,15,48,53,0,2
5486,0,0,8,0,19,36,53,37,4,31,39,19,32,52,36,4,31,39,20,51,58,41,4,31,40,19,36,53,37,2,31,107,7,117,2,2
5487,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,18,22,22,4,29,29,6,20,28,22,4,31,65,53,86,0,1
5488,0,0,1,12,7,20,27,22,4,31,31,7,21,29,22,4,32,33,4,17,20,21,4,27,26,7,20,27,22,1,31,66,59,53,0,0
5489,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,31,42,45,1,0
5490,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,17,22,22,4,28,29,6,20,28,22,4,31,16,60,25,2,1
5491,0,0,4,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,3,31,78,10,15,2,2
5492,0,0,8,0,19,36,54,37,4,31,39,19,38,58,38,4,32,39,18,30,42,33,4,27,38,19,36,54,37,5,31,114,6,52,0,2
5493,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,29,60,9,0,0
5494,0,0,2,0,19,36,54,37,4,31,39,19,34,58,38,4,31,39,19,45,42,35,4,31,39,19,36,54,37,3,31,84,7,93,0,0
5495,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,3,31,50,59,65,0,1
5496,0,0,5,0,19,38,53,38,4,31,39,19,35,53,38,4,31,39,19,49,55,37,4,30,40,19,38,53,38,6,31,86,8,91,2,2
5497,0,0,4,0,19,36,53,37,4,30,39,19,32,49,37,4,30,39,19,52,66,35,4,31,40,19,36,53,37,8,30,113,6,45,0,0
5498,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,157,49,98,1,2
5499,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,18,22,22,4,29,29,6,20,28,22,4,31,35,43,34,0,0
5500,0,0,6,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,4,31,80,9,35,0,2
5501,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,229,48,73,0,0
5502,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,22,58,9,0,0
5503,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,44,47,26,0,0
5504,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,29,59,112,0,0
5505,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,8,31,109,8,89,0,0
5506,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,31,43,4,2,2
5507,0,0,1,12,19,38,54,38,4,31,39,20,42,58,38,4,32,40,18,28,45,36,4,28,37,19,38,54,38,6,31,60,8,41,0,1
5508,0,0,2,0,19,38,53,37,4,31,39,19,42,49,37,4,32,39,19,27,66,36,4,27,38,19,38,53,37,0,31,79,7,53,2,2
5509,0,0,6,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,5,31,97,10,102,1,0
5510,0,0,6,0,19,36,53,37,4,31,39,19,32,49,36,4,30,39,20,51,65,40,4,35,40,19,36,53,37,4,31,90,10,83,0,0
5511,0,0,3,0,19,38,53,38,4,31,39,19,36,50,38,4,31,39,19,41,61,36,4,31,39,19,38,53,38,3,31,133,7,4,0,0
5512,0,0,7,0,138,81,33,179,7,107,94,145,78,29,188,7,111,93,110,89,42,151,7,92,95,138,81,33,179,7,107,94,10,103,0,0
5513,0,0,4,0,19,36,54,37,4,31,38,19,34,58,37,4,30,38,19,44,42,38,4,35,39,19,36,54,37,2,31,118,10,13,0,0
5514,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,7,31,27,58,40,0,0
5515,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,144,51,94,0,1
5516,0,0,6,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,103,7,57,1,0
5517,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,17,22,22,4,28,29,6,20,28,22,4,31,31,50,76,0,0
5518,45,101,6,0,79,95,111,96,2,93,90,81,101,119,96,2,94,90,79,76,88,95,2,89,90,79,95,111,96,2,93,90,7,25,2,0
5519,0,0,5,0,19,36,53,37,4,31,39,19,32,49,37,4,30,39,19,49,66,37,4,35,39,19,36,53,37,13,31,101,7,104,0,0
5520,0,0,6,0,19,38,54,37,4,31,40,20,42,58,38,4,32,40,18,27,42,33,4,27,38,19,38,54,37,1,31,97,7,92,1,2
5521,0,0,3,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,4,31,40,8,19,2,2
5522,0,0,8,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,4,31,32,10,53,2,0
5523,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,16,56,41,1,0
5524,0,0,9,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,29,10,103,0,2
5525,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,27,50,59,0,1
5526,0,0,3,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,5,31,51,8,52,0,1
5527,0,0,5,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,6,31,117,10,33,0,0
5528,0,0,2,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,2,31,72,8,108,1,0
5529,0,0,1,12,6,20,27,22,4,31,30,6,20,28,22,4,31,30,7,17,21,22,4,31,31,6,20,27,22,1,31,81,58,11,0,0
5530,0,0,8,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,4,31,47,7,62,1,1
5531,0,0,9,0,19,36,53,37,4,32,40,19,32,55,36,4,33,39,20,52,43,40,4,28,42,19,36,53,37,1,32,89,9,52,1,0
5532,0,0,1,12,6,20,27,22,4,31,31,6,21,26,22,4,31,30,5,17,30,21,4,31,33,6,20,27,22,0,31,27,50,1,1,0
5533,0,0,5,0,19,38,54,38,4,31,39,20,41,56,38,4,32,40,18,29,46,36,4,29,37,19,38,54,38,4,31,64,7,80,0,2
5534,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,6,31,125,56,59,0,2
5535,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,7,31,32,49,32,1,1
5536,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,0,31,66,43,81,0,0
5537,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,85,54,48,1,0
5538,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,2,31,69,52,50,0,2
5539,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,71,46,119,1,1
5540,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,31,58,33,2,1
5541,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,39,10,69,0,0
5542,0,0,6,0,19,38,54,38,4,31,39,20,41,56,38,4,32,40,18,29,46,36,4,29,37,19,38,54,38,4,31,39,8,38,1,2
5543,0,0,2,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,7,31,63,6,46,0,0
5544,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,10,31,57,8,51,2,2
5545,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,23,51,106,0,0
5546,0,0,4,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,22,10,110,0,2
5547,0,0,4,0,19,36,53,37,4,31,39,19,35,53,36,4,30,39,19,42,52,39,4,33,39,19,36,53,37,2,31,99,9,47,0,0
5548,0,0,9,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,37,9,95,1,1
5549,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,31,44,61,0,0
5550,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,9,59,115,0,1
5551,0,0,6,0,19,38,54,37,4,31,39,19,42,58,36,4,31,39,20,27,42,41,4,31,41,19,38,54,37,3,31,80,6,39,1,2
5552,0,0,6,0,19,36,53,37,4,31,39,19,31,54,36,4,32,39,19,52,49,40,4,27,39,19,36,53,37,2,31,72,9,59,0,2
5553,0,0,6,0,19,38,53,37,4,31,39,19,35,54,36,4,32,39,19,49,49,39,4,27,40,19,38,53,37,6,31,95,10,58,2,2
5554,0,0,4,0,19,38,53,37,4,31,39,19,34,49,37,4,32,39,19,49,62,37,4,27,40,19,38,53,37,1,31,94,9,68,1,0
5555,0,0,5,0,19,36,54,37,4,31,39,19,31,58,36,4,30,39,20,52,42,39,4,35,40,19,36,54,37,4,31,107,48,36,0,1
5556,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,250,43,4,0,0
5557,0,0,5,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,3,31,87,7,102,0,2
5558,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,39,54,19,0,2
5559,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,31,53,26,1,0
5560,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,31,57,114,2,1
5561,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,40,59,91,0,0
5562,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,38,54,38,1,2
5563,0,0,2,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,8,31,76,9,70,0,1
5564,0,0,7,0,19,38,54,38,4,31,39,20,42,58,38,4,32,40,18,28,45,36,4,28,37,19,38,54,38,3,31,91,10,92,1,2
5565,0,0,9,0,19,38,52,37,4,31,39,19,42,55,38,4,31,39,19,27,42,34,4,33,38,19,38,52,37,1,31,139,8,15,1,0
5566,0,0,5,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,2,31,69,9,56,0,0
5567,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,2,31,74,64,41,1,2
5568,0,0,3,0,19,36,53,37,4,31,39,19,36,49,36,4,32,39,20,39,66,41,4,27,40,19,36,53,37,2,31,95,8,80,0,0
5569,0,0,6,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,25,8,98,0,1
5570,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,250,51,68,0,0
5571,0,0,7,0,19,38,54,38,4,31,39,20,41,56,38,4,32,40,18,29,46,36,4,29,37,19,38,54,38,4,31,65,8,5,0,2
5572,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,31,53,110,0,0
5573,0,0,8,0,19,38,53,37,4,31,39,19,42,53,38,4,30,39,19,27,50,33,4,35,38,19,38,53,37,2,31,118,9,33,0,2
5574,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,50,63,2,0
5575,0,0,2,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,4,31,40,7,109,2,0
5576,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,79,56,84,1,1
5577,0,0,4,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,9,31,49,9,40,0,0
5578,0,0,5,0,19,38,54,37,4,31,39,19,42,54,38,4,32,39,18,27,52,33,4,27,38,19,38,54,37,2,31,124,9,38,0,2
5579,0,0,5,0,19,38,54,38,4,31,39,20,42,58,38,4,32,40,18,28,45,36,4,28,37,19,38,54,38,4,31,32,9,100,0,0
