player_id,team_id,league_id,position,role,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_control,pitching_ratings_vsr_movement,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_control,pitching_ratings_vsl_movement,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_control,pitching_ratings_talent_movement,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_arm_slot,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
1900,0,0,1,12,22,33,78,1,1,1,20,32,75,1,1,1,28,38,89,1,1,1,22,33,78,0,0,0,0,0,30,0,0,0,63,0,0,0,0,0,0,0,30,0,0,0,63,0,0,0,0,0,10,3,29,46,156
1901,0,0,1,12,34,31,71,0,1,1,33,28,67,0,1,1,38,38,79,0,1,1,34,31,71,0,0,0,60,31,0,0,56,1,0,56,0,0,1,0,60,31,0,0,56,1,0,56,0,0,1,0,10,3,100,41,186
1902,0,0,3,0,2,1,57,10,15,30,2,1,55,10,15,30,2,1,60,10,15,30,2,1,57,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,163
1903,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,90
1904,0,0,8,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,141
1905,0,0,1,12,22,33,77,1,1,1,21,32,73,1,1,1,26,38,84,1,1,1,22,33,77,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,10,3,33,44,170
1906,0,0,1,12,25,34,79,1,1,1,25,37,82,1,1,1,24,32,77,1,1,1,25,34,79,0,0,0,60,31,0,0,0,0,0,0,0,0,0,0,60,31,0,0,0,0,0,0,0,0,0,0,10,3,49,52,170
1907,0,0,1,12,31,32,75,0,1,1,32,34,78,0,1,1,28,30,71,0,1,1,31,32,75,0,0,0,51,0,0,0,0,26,0,0,0,54,0,0,51,0,0,0,0,26,0,0,0,54,0,0,7,3,150,42,78
1908,0,0,1,12,22,34,79,0,1,1,23,37,83,0,1,1,20,32,76,0,1,1,22,34,79,0,0,0,46,35,31,0,0,0,0,0,0,0,0,0,46,35,31,0,0,0,0,0,0,0,0,0,6,3,45,57,146
1909,0,0,1,12,22,34,78,0,1,1,25,37,83,0,1,1,19,31,71,0,1,1,22,34,78,0,0,0,0,0,35,0,0,0,64,0,0,0,0,0,0,0,35,0,0,0,64,0,0,0,0,0,8,4,47,37,115
1910,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,173
1911,0,0,1,12,32,32,75,0,1,1,34,34,79,0,1,1,29,28,70,0,1,1,32,32,75,0,0,0,54,0,0,0,49,1,0,0,0,49,0,0,54,0,0,0,49,1,0,0,0,49,0,0,9,2,133,52,81
1912,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,52
1913,0,0,1,12,29,32,75,0,1,1,31,33,77,0,1,1,27,30,72,0,1,1,29,32,75,0,0,0,0,38,26,0,0,0,61,0,0,0,0,0,0,38,26,0,0,0,61,0,0,0,0,0,11,3,182,51,101
1914,0,0,6,0,3,1,58,10,15,30,3,1,60,10,15,30,3,1,55,10,15,30,3,1,58,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,1,35,85
1915,0,0,5,0,3,1,58,10,15,30,3,1,61,10,15,30,3,1,52,10,15,30,3,1,58,0,14,0,18,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,3,2,1,35,147
1916,0,0,1,12,22,34,79,0,1,1,23,37,84,0,1,1,20,31,75,0,1,1,22,34,79,0,0,0,0,0,32,0,0,0,0,0,0,58,0,0,0,0,32,0,0,0,0,0,0,58,0,0,9,3,43,41,56
1917,0,0,6,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,61
1918,0,0,1,12,27,32,75,0,1,1,28,33,78,0,1,1,25,30,71,0,1,1,27,32,75,0,0,0,64,0,24,26,0,12,0,0,0,0,0,0,64,0,24,26,0,12,0,0,0,0,0,0,10,3,177,57,54
1919,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,113
1920,0,0,1,12,27,32,76,0,1,1,29,34,79,0,1,1,26,30,72,0,1,1,27,32,76,0,0,0,58,0,29,0,53,10,0,0,0,0,0,0,58,0,29,0,53,10,0,0,0,0,0,0,8,3,201,53,64
1921,0,0,9,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,103
1922,0,0,1,12,37,34,78,0,1,1,40,37,84,0,1,1,33,31,71,0,1,1,37,34,78,0,0,0,60,0,21,0,0,1,55,0,0,0,0,0,60,0,21,0,0,1,55,0,0,0,0,0,10,3,49,55,147
1923,0,0,1,12,22,34,79,0,1,1,22,37,82,0,1,1,21,32,76,0,1,1,22,34,79,0,0,0,52,31,0,0,0,0,0,0,0,0,0,0,52,31,0,0,0,0,0,0,0,0,0,0,8,3,49,48,56
1924,0,0,1,12,28,34,79,0,1,1,31,37,83,0,1,1,26,32,76,0,1,1,28,34,79,0,0,0,0,0,29,0,0,0,0,0,0,70,0,0,0,0,29,0,0,0,0,0,0,70,0,0,14,4,36,50,132
1925,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,9
1926,0,0,4,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,47
1927,0,0,3,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,77
1928,0,0,1,12,27,34,79,0,1,1,29,37,84,0,1,1,26,31,75,0,1,1,27,34,79,0,0,0,60,31,21,0,0,0,0,0,0,0,0,0,60,31,21,0,0,0,0,0,0,0,0,0,10,3,45,54,95
1929,0,0,6,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,128
1930,0,0,7,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,45
1931,0,0,1,12,32,32,75,0,1,1,32,34,78,0,1,1,31,28,71,0,1,1,32,32,75,0,0,0,54,28,0,0,0,0,50,0,0,0,0,0,54,28,0,0,0,0,50,0,0,0,0,0,9,4,165,55,154
1932,0,0,1,12,26,32,75,0,1,1,27,34,78,0,1,1,25,28,71,0,1,1,26,32,75,0,0,0,46,39,22,0,0,0,51,0,0,0,0,0,46,39,22,0,0,0,51,0,0,0,0,0,6,2,173,49,129
1933,0,0,1,12,33,32,76,0,1,1,34,34,79,0,1,1,31,30,72,0,1,1,33,32,76,0,0,0,60,31,0,0,0,1,0,57,0,0,0,0,60,31,0,0,0,1,0,57,0,0,0,0,10,4,50,38,97
1934,0,0,2,0,3,1,59,10,15,30,3,1,61,10,15,30,3,1,55,10,15,30,3,1,59,0,13,0,18,0,7,0,0,0,0,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,0,0,3,3,1,50,58
1935,0,0,3,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,169
1936,0,0,1,12,22,34,78,0,1,1,23,37,82,0,1,1,20,32,75,0,1,1,22,34,78,0,0,0,51,0,26,0,50,0,0,0,0,0,0,0,51,0,26,0,50,0,0,0,0,0,0,0,7,3,45,47,62
1937,0,0,1,12,22,33,78,0,1,1,21,32,76,0,1,1,26,37,84,0,1,1,22,33,78,0,0,0,0,0,46,0,77,0,0,0,0,0,0,0,0,0,46,0,77,0,0,0,0,0,0,0,13,2,30,42,90
1938,0,0,6,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,108
1939,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,14
1940,0,0,1,12,31,31,72,1,1,1,28,28,70,1,1,1,36,37,81,1,1,1,31,31,72,0,0,0,65,0,35,0,0,16,0,0,0,0,0,0,65,0,35,0,0,16,0,0,0,0,0,0,10,4,141,35,155
1941,0,0,4,0,11,1,58,10,15,30,11,1,60,10,15,30,10,1,54,10,15,30,11,1,58,0,13,0,42,0,15,0,0,0,0,0,0,0,0,0,42,0,15,0,0,0,0,0,0,0,0,0,7,4,1,35,106
1942,0,0,8,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,61,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,162
1943,0,0,1,12,28,34,79,0,1,1,31,37,83,0,1,1,26,31,73,0,1,1,28,34,79,0,0,0,60,31,21,0,53,1,0,0,0,0,0,21,60,31,21,0,53,1,0,0,0,0,0,21,10,3,45,54,18
1944,0,0,1,12,22,33,76,0,1,1,21,32,72,0,1,1,28,38,86,0,1,1,22,33,76,0,5,0,0,0,32,0,0,0,67,0,0,0,0,0,0,0,32,0,0,0,67,0,0,0,0,0,9,4,24,33,155
1945,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,186
1946,0,0,7,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,107
1947,0,0,1,12,22,34,78,0,1,1,24,38,83,0,1,1,19,31,72,0,1,1,22,34,78,0,0,0,58,0,25,0,0,9,0,0,0,0,0,0,58,0,25,0,0,9,0,0,0,0,0,0,9,2,46,51,91
1948,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,163
1949,0,0,6,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,4
1950,0,0,7,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,125
1951,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,101
1952,0,0,9,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,98
1953,0,0,7,0,2,1,57,10,15,30,2,1,55,10,15,30,2,1,60,10,15,30,2,1,57,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,180
1954,0,0,1,12,41,34,78,0,1,1,45,38,84,0,1,1,37,32,72,0,1,1,41,34,78,0,0,0,0,0,33,0,0,0,83,0,0,0,0,0,0,0,33,0,0,0,83,0,0,0,0,0,16,4,45,37,52
1955,0,0,1,12,37,34,79,1,1,1,39,37,83,1,1,1,35,32,75,1,1,1,37,34,79,0,0,0,60,0,21,0,0,0,58,0,0,0,0,0,60,0,21,0,0,0,58,0,0,0,0,0,10,1,49,50,112
1956,0,0,1,12,27,34,79,0,1,1,29,37,84,0,1,1,26,31,73,0,1,1,27,34,79,0,0,0,60,31,21,0,0,0,0,0,0,0,0,0,60,31,21,0,0,0,0,0,0,0,0,0,10,3,45,57,61
1957,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,68
1958,0,0,1,12,31,32,76,1,1,1,33,34,81,1,1,1,27,28,71,1,1,1,31,32,76,0,0,0,63,37,0,0,0,18,0,0,0,0,0,0,63,37,0,0,0,18,0,0,0,0,0,0,9,3,150,56,37
1959,0,0,1,12,27,34,79,0,1,1,29,35,82,0,1,1,25,32,76,0,1,1,27,34,79,0,0,0,60,31,21,0,0,0,0,0,0,0,0,0,60,31,21,0,0,0,0,0,0,0,0,0,10,2,44,59,77
1960,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,187
1961,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,101
1962,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,57
1963,0,0,1,12,38,32,75,1,1,1,39,33,77,1,1,1,37,30,72,1,1,1,38,32,75,0,0,0,60,31,21,0,0,0,0,0,0,56,0,0,60,31,21,0,0,0,0,0,0,56,0,0,10,3,148,43,97
1964,0,0,1,12,22,34,79,1,1,1,24,35,83,1,1,1,21,32,76,1,1,1,22,34,79,0,0,0,57,0,24,0,46,0,0,0,0,0,0,0,57,0,24,0,46,0,0,0,0,0,0,0,9,3,3,64,73
1965,0,0,6,0,43,1,58,10,15,30,44,1,58,10,15,30,43,1,57,10,15,30,43,1,58,0,14,0,102,52,0,0,0,0,0,0,0,0,0,0,102,52,0,0,0,0,0,0,0,0,0,0,17,2,1,35,108
1966,0,0,1,12,27,32,75,0,1,1,31,34,79,0,1,1,24,30,69,0,1,1,27,32,75,0,0,0,48,25,17,17,0,1,55,0,0,0,0,0,48,25,17,17,0,1,55,0,0,0,0,0,8,2,154,43,55
1967,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,18
1968,24,100,1,12,117,14,58,1,6,2,113,14,57,1,6,2,127,15,61,1,6,2,117,14,58,0,0,0,125,133,40,0,0,71,0,63,0,94,0,0,125,133,40,0,0,71,0,63,0,94,0,0,9,3,13,44,173
1969,0,0,5,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,13
1970,0,0,1,12,37,34,79,0,1,1,41,37,87,0,1,1,32,30,71,0,1,1,37,34,79,0,5,0,60,0,21,0,0,1,58,0,0,0,0,0,60,0,21,0,0,1,58,0,0,0,0,0,10,3,28,50,53
1971,0,0,1,12,28,31,72,1,1,1,26,28,69,1,1,1,37,38,86,1,1,1,28,31,72,0,0,0,62,31,24,0,0,4,0,0,0,0,0,0,62,31,24,0,0,4,0,0,0,0,0,0,10,3,163,37,198
1972,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,134
1973,0,0,5,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,122
1974,0,0,8,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,104
1975,0,0,1,12,28,32,75,1,1,1,29,34,78,1,1,1,26,30,71,1,1,1,28,32,75,0,0,0,56,37,26,0,0,8,0,0,0,0,0,0,56,37,26,0,0,8,0,0,0,0,0,0,8,4,137,51,98
1976,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,69
1977,0,0,5,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,4
1978,0,0,9,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,119
1979,0,0,7,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,57
1980,0,0,3,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,77
1981,0,0,3,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,45
1982,0,0,1,12,106,69,58,0,1,1,109,73,60,0,1,1,101,64,55,0,1,1,106,69,58,0,0,0,132,102,0,0,0,0,0,0,0,0,0,0,132,102,0,0,0,0,0,0,0,0,0,0,16,3,27,40,38
1983,0,0,6,0,3,1,58,10,15,30,3,1,59,10,15,30,3,1,55,10,15,30,3,1,58,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,1,35,14
1984,0,0,3,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,97
1985,0,0,4,0,8,1,58,10,15,30,9,1,63,10,15,30,8,1,53,10,15,30,8,1,58,0,0,0,42,0,0,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,1,0,7,3,1,35,94
1986,0,0,1,12,22,33,77,0,1,1,21,32,75,0,1,1,25,38,86,0,1,1,22,33,77,0,0,0,60,0,21,0,54,1,0,0,0,0,0,0,60,0,21,0,54,1,0,0,0,0,0,0,10,4,35,49,166
1987,0,0,1,12,31,32,75,0,1,1,33,34,77,0,1,1,28,30,70,0,1,1,31,32,75,0,0,0,66,0,35,0,0,12,0,0,0,0,0,0,66,0,35,0,0,12,0,0,0,0,0,0,10,3,206,48,58
1988,0,0,1,12,37,34,79,0,1,1,40,37,84,0,1,1,34,31,73,0,1,1,37,34,79,0,0,0,60,0,21,0,0,0,56,0,0,0,0,0,60,0,21,0,0,0,56,0,0,0,0,0,10,1,3,54,128
1989,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,94
1990,0,0,4,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,83
1991,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,62
1992,0,0,7,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,165
1993,0,0,3,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,124
1994,0,0,9,0,8,1,59,10,15,30,8,1,61,10,15,30,8,1,58,10,15,30,8,1,59,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,5,1,1,55,97
1995,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,111
1996,0,0,1,12,31,31,71,0,1,1,29,30,69,0,1,1,35,37,79,0,1,1,31,31,71,0,0,0,68,0,34,0,0,13,0,0,0,0,0,0,68,0,34,0,0,13,0,0,0,0,0,0,10,3,144,42,110
1997,0,0,1,12,31,31,73,1,1,1,29,30,71,1,1,1,36,35,79,1,1,1,31,31,73,0,0,0,68,0,34,0,0,13,0,0,0,0,0,0,68,0,34,0,0,13,0,0,0,0,0,0,10,3,152,49,136
1998,0,0,1,12,33,32,75,1,1,1,34,34,77,1,1,1,31,28,70,1,1,1,33,32,75,0,0,0,54,28,19,0,0,0,0,0,0,51,0,0,54,28,19,0,0,0,0,0,0,51,0,0,9,3,170,47,90
1999,0,0,1,12,34,31,71,1,1,1,33,30,69,1,1,1,38,35,78,1,1,1,34,31,71,0,0,0,62,0,0,0,0,1,0,59,0,0,0,0,62,0,0,0,0,1,0,59,0,0,0,0,10,1,51,42,125
2000,18,100,5,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,38
2001,0,0,9,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,124
2002,0,0,7,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,126
2003,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,124
2004,0,0,9,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,26
2005,0,0,1,12,22,34,78,0,1,1,23,35,81,0,1,1,20,32,75,0,1,1,22,34,78,0,5,0,0,0,46,0,70,0,0,0,0,0,0,0,0,0,46,0,70,0,0,0,0,0,0,0,10,4,21,29,153
2006,0,0,1,12,33,34,79,0,1,1,33,37,82,0,1,1,33,32,77,0,1,1,33,34,79,0,0,0,60,31,0,0,0,0,0,55,0,0,0,0,60,31,0,0,0,0,0,55,0,0,0,0,10,3,49,49,51
2007,0,0,1,12,34,31,73,0,1,1,32,28,70,0,1,1,39,38,84,0,1,1,34,31,73,0,0,0,58,0,0,0,0,6,47,0,0,0,0,0,58,0,0,0,0,6,47,0,0,0,0,0,9,3,168,60,131
2008,0,0,1,12,22,33,78,0,1,1,21,32,75,0,1,1,27,38,86,0,1,1,22,33,78,0,0,0,61,0,0,22,0,1,0,0,0,0,0,0,61,0,0,22,0,1,0,0,0,0,0,0,10,3,49,52,197
2009,0,0,1,12,31,32,75,0,1,1,33,34,79,0,1,1,28,28,70,0,1,1,31,32,75,0,0,0,66,0,0,35,0,12,0,0,0,0,0,0,66,0,0,35,0,12,0,0,0,0,0,0,10,3,207,49,20
2010,0,0,3,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,61,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,130
2011,0,0,5,0,3,1,58,10,15,30,3,1,60,10,15,30,3,1,54,10,15,30,3,1,58,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,1,35,45
